track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
40iJIUlhi6renaREYGeIDS,0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,291175,4,"I don't understand why you blame me
Take me as I am, it's the same me
Yeah
Senseless sight to see
Yeah
Senseless sight to see
Ayy

Feelin' young but they treat me like the OG
And they want the tea on me, I swear these bitches nosy
Said he put some money on my head, I guess we gon' see
I won't put no money on his head, my niggas owe me
I gotta be single for a while, you can't control me
Uno, dos, tres, in a race, they can't hold me
And I show my face in a case so you know it's me
Imitation isn't flattery, it's just annoyin' me
And I'm too about it
And the dirt that they threw on my name
Turned to soil and I grew up out it
Time for y'all to figure out what y'all gon' do about it
Big wheels keep rollin', rollin'

I'm outside, 29, G5, seaside
I been losin' friends and findin' peace
But honestly, that sound like a fair trade to me
If I ever heard one and I'm still here
Outside, frontline, Southside
I've been losin' friends and findin' peace
Honestly, that sound like a fair trade to me

Look, don't invite me over if you throw another pity party
Lookin' back, it's hard to tell you where I started
I don't know who love me, but I know that it ain't everybody
I can never love her, she a busy body
Baby, if you want me, can't be turnin' up with everybody, nah
Can't be fuckin' on just anybody, yeah
I got feelings for you, that's the thing about it, yeah
You know that, it's somethin' when I sing about it, yeah

Momma used to be on disability but gave this ability"
5gZYpjakt37G3c58FKcQwJ,0.581,0.877,8,-4.938,1,0.114,0.0151,0,0.826,0.353,77.006,236883,4,"I love Trippie Redd
Haha

I can't see a damn thing if it ain't guap (oh my, woah)
I can't see a damn thing if it ain't guap
(Oh my God, guap), yeah
They like Stevie (Stevie), they can't see me (see me)
They wanna be me (they wanna be me),
I'm in that 'Ghini (in the Lamb' truck)

Whip like zucchini, water, Fiji (yeah)
It ain't leave me (yeah)
She wanna please me (yeah)
'Cause she needy (yeah), h- like Mimi (yeah)
Bae like Mya (Mya, yeah), h- like Mimi (yeah)
Bae like Mya (yeah), h- like Mimi (yeah)
Bae like Mya (yeah), h- like Mimi (yeah)
Bae like Mya

This ain't GTA, we sh- at helicopters (brrt), monsters (brrt)
We pull up with s- and hella - (bah), 'oppas (bah)
We don't f- with n-, they the cops (cops, bitch)
I put my heart and soul into the G- (in the G-)
B-, it's us, never them, you ain't that, b-, I'm him
You get zapped if it's static (static), keep that MAC, it go ""Pew""
S- gas, smell the fumes, I'm in that 'Vette, it go ""Vroom""
I'm a vet, lil' dude, you a pet, do what I say, not what I do
Tell him, ""Sit, "" b-, come here
I just seen some n- down the block that ain't from here"
2JPLbjOn0wPCngEot2STUS,0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,206710,4,
78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4,"Run that back, Turbo!

You can get the biggest Chanel bag in the store if you want it
I gave 'em the drip, they sucked it up, I got 'em on it
I bought a new Patek, I had the watch, so I two-toned 'em
Taking these drugs, I'm gon' be up until the morning
That ain't your car, you just a leaser, you don't own it
If I'm in the club, I got that fire when I'm performing
The backend just came in, in all hundreds
Vibes galore, cute shit, they all on us
I'm from Atlanta, where young niggas run shit
I know they hating on me, but I don't read comments
Whenever I tell her to come, she coming
Whenever it's smoke, we ain't running

Drip too hard, don't stand too close
You gon' fuck around and drown off this wave
Doing all these shows, I've been on the road
I don't care where I go, long as I get paid
Bad lil' vibe, she been on my mind
Soon as I get back, she getting slayed"
003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,222973,4,"Coming out of my cage
And I've been doing just fine
Gotta gotta be down
Because I want it all
It started out with a kiss
How did it end up like this?
It was only a kiss, it was only a kiss
Now I'm falling asleep
And she's calling a cab
While he's having a smoke
And she's taking a drag
Now they're going to bed
And my stomach is sick
And it's all in my head
But she's touching his chest now
He takes off her dress now
Let me go
And I just can't look, it's killing me
And taking control"
2wAJTrFhCnQyNSD3oUgTZO,0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,235320,4,"Things don't always work out the way you want it to
Things don't always work out the way we want it to
Things don't always work out the way you want it to
Things don't always work out the way we want it to

I hate to admit it but I still didn't
Delete our texts in my phone, it's still in it
Coming to think of it, it's you that made this music happen
You were my biggest fan, made me feel like the coolest rapper
Rappin' to my songs and even made a song together
The first time I ever felt like we belonged together
The first time I ever showed my insecurities
When nobody listened you always had an ear for me
Ever since you it's been hard to be myself again
Like I can't find something real but tell myself I can
Tryna keep the faith, something that I lost in us
All because I wanted something else that took me off the bus"
0mL82sxCRjrs3br407IdJh,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4,"I know that you're hiding something from me
That's been close to your heart
And I felt it creeping up everyday
Baby, right from the start
I know that look you give when we're fighting (fighting)
We're fighting (fighting)
'Cause I used to be the one who was lying (lying)
Oh, lying (lying)

Oh, is there someone else or not?
'Cause I wanna keep you close
I don't wanna lose my spot"
60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4,"You live your whole life staring at a wall,
Your mind goes blank sooner now you will fall.
You never learned the things you say to know now, but how?
There seems to be a difference, two different types of kids.
The ones who go out and the ones who are taught to live.
One groups taught how and the other group is taught why

There's no need to tell you what's in mind,
But in the game of life I'm doing fine.
No reason to tell you which way to be.
The streets have opened my eyes to see."
46HNZY1i7O6jwTA7Slo2PI,0.573,0.711,1,-6.268,0,0.0406,0.0114,0,0.328,0.47,105.006,226198,4,"밤을 지새우는 일은
나하고는 맞지 않아
근데 네 생각에 또
Woo-woo-woo
Woo-woo-woo-woo
Woo-woo-woo-woo

천장에 붙은 야광 별
개수를 세고 또 헤아리다
어느새 에 에
너를 그려봐

나의 별
Oh-whoa
Oh, 넌 나의 우주
내 모든 걸 줘도 아깝지 않은걸
Oh-whoa"
7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4,"I know you so well, so well
I mean, I can do better that he can
I've been pretty...

I know you're somewhere, somewhere
I've been trapped in my mind, girl, just holding on
I don't wanna pretend we're something, we're nothing
I've been stuck thinking 'bout her, I can't hold on

I'm in pain, wanna put ten shots in my brain
I've been trippin' 'bout some things, can't change
Suicidal, same time I'm tame"
37BZB0z9T8Xu7U3e65qxFy,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4,"Ooh (ooh)
Nah-nah, yeah

I saw you dancing in a crowded room (uh)
You look so happy when I'm not with you
But then you saw me, caught you by surprise
A single teardrop falling from your eye

I don't know why I run away (oh, oh, oh, oh, oh)
I'll make you cry when I run away (oh, oh, oh, oh, oh)

Take me back 'cause I wanna stay
Save your tears for another
"
30bqVoKjX479ab90a8Pafp,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,142000,4,"Wait right here
I'll be back in the mornin'
I know that I'm not that important to you
But to me, girl, you're so much more than gorgeous (Yeah)
So much more than perfect (Yeah)

Right now I know that I'm not really worth it
If you give me time, I could work on it
Give me some time while I work on it
Losin' your patience, and, girl, I don't blame you

The Earth's in rotation, you're waitin' for me (Yeah)
Look at my face when I fuck on your waist
'Cause we only have one conversation a week
That's why your friends always hatin' on me

Fuck 'em though, I did this all by myself"
7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,139461,4,"Ayy
You know my ex
So that makes it all feel complicated, yeah
(It all seems complicated)
I read those texts
That you sent to yours but I'll never say it, yeah
(I'll never say it)
You walked in my life at 2 AM
'Cause my boy's new girl is your best friend
Act like you don't see me, we'll play pretend
Your eyes already told me what you never said

Now we're in the back seat of the black car going home
When she asked me, ""Is it wrong if I come up with you?""
We're both drunk on the elevator
When I kissed you for the first time in New York City, uh

I swear to God, I never fall in love"
21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,"Oh, oh, oh-oh
Oh, oh, oh-oh
Oh, oh, oh-oh, oh-oh, oh-oh

We couldn't turn around 'til we were upside down
I'll be the bad guy now, but no, I ain't too proud
I couldn't be there even when I try
You don't believe it, we do this every time

Seasons change and our love went cold
Feed the flame 'cause we can't let it go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles"
2gpWyfu7eZ01zzncHpxOtA,0.542,0.659,8,-7.289,1,0.0389,0.00279,0,0.105,0.109,120.122,234000,4,"If your heart is a doorway
But there's nobody home
Should I say you'll be okay
Though I know you won't?
Like the heat of the moment
Wouldn't burn anymore
And I could be lying, and you wouldn't mind it at all

Love will grow deeper than pain ever could
Feel the roots interlace 'round your heart
Lay down your guard, open your scars
Now that I feel it, I want you to know
That I'm no longer scared of the dark
If that is where you are

After all, the further away"
61Emqg95O9zo1GNOcyxq4Y,0.442,0.517,9,-7.807,1,0.0548,0.0699,0,0.114,0.2,79.867,193822,4,"A new homeless squad moved in on my block
A man and woman and a little black dog
He say everything will be okay
Tomorrow somehow we will find another way

He say stay by side put away pride
Together in the night far away we will ride
For them just to want to be together
Is enough to want to live forever

Be my girl for eternity
Be my girl for tonight
Be my girl for eternity
Be so good to me and I'll treat you so right"
6mmPpaltUZK7xjNlBPQQ0p,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4,"¿Qué me hizo usted?
Que la quiero volver a ver
Y volverla a besar
Yo te paso a buscar, buscar
Es que la bellaquera contigo
Con nadie más la consigo
De tus grito' hoy no me olvido

Te-te-tengo reservao' el hotel
Pero con estas gana' no vamo' a llegar
Somo' do' desesperado', por eso nos tuvimo' que parquear
Atrá' nos espera el asiento
Tú ere' una aventura cuando te desnuda'
Te-te-tengo reservao' el hotel
Pero con estas gana' no vamo' a llegar
Somo' do' desesperado', por eso nos tuvimo' que parquear
Atrá' nos espera el asiento
Tú ere' una aventura cuando te desnuda'

La' gana' de tenerla, yo no pude, tuve
Que hacértelo cuando me detuve, sudé
En la parte 'e atrá', aunque falta comodidad
Tus grito' confirmaron que viste la' nube'
La bellaquera nos domina siempre que tú y yo no' vemo'
No importa el ambiente, donde sea no' comemo'
No hay planificación porque a ti la situación
Te descontrola y no hay forma de evitar la situación"
3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,104.504,284200,4,
5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,152667,4,"Know that I loved you so bad
I let you treat me like that
I was your willing accomplice, honey
And I watched as you fled the scene
Doe-eyed as you buried me
One heart broke, four hands bloody
Those things I did
Just so I could call you mine
The things you did
Well, I hope I was your favorite crime
You used me as an alibi"
3a2jFwnts4Cf0OwJbK61SL,0.919,0.869,1,-4.441,1,0.232,0.103,1.2e-05,0.166,0.655,117.03,210027,4,"The more you know who you are and what you want
The less you let things upset you

We thank you for the plays that keep on happenin'
We thank you for the traphouse that we trappin' in
We thank you for the drugs that we be traffickin'
We thank you Lord, thank you Lord
We thank you for the plays that keep on happenin'
We thank you for the traphouse that we trappin' in
We thank you for the drugs that we be traffickin'"
6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4,
0cp97b37sFNsdIbQH6po3T,0.57,0.573,5,-6.935,1,0.476,0.156,0,0.256,0.517,76.006,229938,4,"I know I can't afford to stop for one moment
That it's too soon, to for—

Push the fucking pack off of the porch or break a pound down
Get this strap, if it happen to blow, it make surround sounds
Pussycat on my lap, push it back and go to town down
Putting rap on my back and I'm blackin', snatchin' crowns

I done came back around like a nigga sellin' crack in pounds
I got a bag now, but it's nothing to brag 'bout
Gun blast in the background, I'm a black man with the bloodhounds
Mac 10 making love sounds to a bad chick, she from uptown
I'm from down South, not a loudmouth, we can fuck around (woah, shit, woah)
Hit the music, baby, cut it down (woah, shit, woah)
Hit a doobie while you do me indubitably, I feel like I'ma bust now (woah, woah, shit, woah)
I feel like a bust down when I shine bright, blind niggas is up now (woah, shit, woah, shit)
In the cut, big black truck, pack sacked up, you can pick it up now, nigga, fuck it, okay (ayy)

Push the fucking pack off of the porch or break a pound down
Get this strap, if it happen to blow, it make surround sounds
Pussycat on my lap, push it back and go to town down
Putting rap on my back and I'm blackin', snatchin' crowns

I know I can't afford to stop for one moment
That it's too soon, to for—

Me and my money attached emotionally
I get to clutchin' if you get too close to me
I'm at the top where I'm 'posed to be
Jumped in the game, niggas act like they coaching me
Four hundred racks ain't shit but a show to me
I'm on the road and I bet that your ho with me"
